"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Miscellaneous","NH","33","Strafford","017","Sulfur Dioxide","CAP","2.37889785407","TON"
"Off-Highway","NH","33","Hillsborough","011","Ammonia","CAP","2.343909809423","TON"
"Miscellaneous","NH","33","Hillsborough","011","Lead","CAP/HAP","2.070494929","LB"
"Off-Highway","NH","33","Grafton","009","Sulfur Dioxide","CAP","2.0159223329904","TON"
"Off-Highway","NH","33","Rockingham","015","Ammonia","CAP","1.9612233722431","TON"
"Fuel Comb. Elec. Util.","NH","33","Grafton","009","Ammonia","CAP","1.8795155","TON"
"Fuel Comb. Industrial","NH","33","Merrimack","013","Ammonia","CAP","1.84245826","TON"
"Other Industrial Processes","NH","33","Coos","007","Nitrogen Oxides","CAP","1.8155268","TON"
"Miscellaneous","NH","33","Belknap","001","Sulfur Dioxide","CAP","1.759604069141","TON"
"Miscellaneous","NH","33","Cheshire","005","Nitrogen Oxides","CAP","1.75745632873","TON"
"Fuel Comb. Industrial","NH","33","Grafton","009","Ammonia","CAP","1.67865046","TON"
"Miscellaneous","NH","33","Coos","007","Sulfur Dioxide","CAP","1.580335469558","TON"
"Miscellaneous","NH","33","Rockingham","015","Lead","CAP/HAP","1.480284642","LB"
"Off-Highway","NH","33","Belknap","001","Sulfur Dioxide","CAP","1.341294647238","TON"
"Fuel Comb. Industrial","NH","33","Strafford","017","Ammonia","CAP","1.21447526","TON"
"Fuel Comb. Elec. Util.","NH","33","Coos","007","Ammonia","CAP","1.161639","TON"
"Off-Highway","NH","33","Merrimack","013","Ammonia","CAP","1.093469631251","TON"
"Off-Highway","NH","33","Carroll","003","Sulfur Dioxide","CAP","1.0188151026533","TON"
"Fuel Comb. Industrial","NH","33","Cheshire","005","Ammonia","CAP",".9989268","TON"
"Off-Highway","NH","33","Coos","007","Sulfur Dioxide","CAP",".9340792075033","TON"
"Miscellaneous","NH","33","Cheshire","005","Sulfur Dioxide","CAP",".929102839115","TON"
"Other Industrial Processes","NH","33","Merrimack","013","Nitrogen Oxides","CAP",".8795139","TON"
"Off-Highway","NH","33","Belknap","001","Ammonia","CAP",".833334212758","TON"
"Off-Highway","NH","33","Strafford","017","Sulfur Dioxide","CAP",".8310816252642","TON"
"Off-Highway","NH","33","Grafton","009","Ammonia","CAP",".816886694198","TON"
"Miscellaneous","NH","33","Merrimack","013","Lead","CAP/HAP",".80759459522","LB"
"Off-Highway","NH","33","Carroll","003","Ammonia","CAP",".806109504562","TON"
"Storage & Transport","NH","33","Rockingham","015","PM2.5 Primary (Filt + Cond)","CAP",".7997303","TON"
"Storage & Transport","NH","33","Rockingham","015","PM10 Primary (Filt + Cond)","CAP",".7997303","TON"
"Fuel Comb. Industrial","NH","33","Belknap","001","Ammonia","CAP",".715398299","TON"
"Other Industrial Processes","NH","33","Strafford","017","Nitrogen Oxides","CAP",".7064234","TON"
"Miscellaneous","NH","33","Strafford","017","Lead","CAP/HAP",".70152683776","LB"
"Other Industrial Processes","NH","33","Rockingham","015","Lead","CAP/HAP",".7","LB"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","Lead","CAP/HAP",".6384658","LB"
"Off-Highway","NH","33","Cheshire","005","Ammonia","CAP",".6357401596418","TON"
"Off-Highway","NH","33","Sullivan","019","Sulfur Dioxide","CAP",".629447056924","TON"
"Off-Highway","NH","33","Strafford","017","Ammonia","CAP",".625570383028","TON"
"Off-Highway","NH","33","Coos","007","Ammonia","CAP",".6121581509234","TON"
"Fuel Comb. Elec. Util.","NH","33","Carroll","003","Sulfur Dioxide","CAP",".56461","TON"
"Other Industrial Processes","NH","33","Grafton","009","Nitrogen Oxides","CAP",".5293054","TON"
"Fuel Comb. Industrial","NH","33","Sullivan","019","Ammonia","CAP",".508220721","TON"
"Fuel Comb. Industrial","NH","33","Carroll","003","Ammonia","CAP",".503889899","TON"
"Miscellaneous","NH","33","Grafton","009","Lead","CAP/HAP",".50088918222","LB"
"Other Industrial Processes","NH","33","Cheshire","005","Nitrogen Oxides","CAP",".4800685","TON"
"Waste Disposal & Recycling","NH","33","Rockingham","015","Ammonia","CAP",".469989","TON"
"Miscellaneous","NH","33","Sullivan","019","Nitrogen Oxides","CAP",".45376284216","TON"
"Miscellaneous","NH","33","Cheshire","005","Lead","CAP/HAP",".45094336788","LB"
"Off-Highway","NH","33","Sullivan","019","Ammonia","CAP",".4400153316814","TON"
"Miscellaneous","NH","33","Belknap","001","Lead","CAP/HAP",".42334551028","LB"
"Other Industrial Processes","NH","33","Belknap","001","Nitrogen Oxides","CAP",".3975988","TON"
"Waste Disposal & Recycling","NH","33","Merrimack","013","Ammonia","CAP",".354274135","TON"
"Other Industrial Processes","NH","33","Carroll","003","Nitrogen Oxides","CAP",".3435236","TON"
"Storage & Transport","NH","33","Hillsborough","011","Lead","CAP/HAP",".332011394","LB"
"Fuel Comb. Industrial","NH","33","Coos","007","Ammonia","CAP",".322338587","TON"
"Storage & Transport","NH","33","Rockingham","015","Lead","CAP/HAP",".30899241","LB"
"Miscellaneous","NH","33","Carroll","003","Lead","CAP/HAP",".30891555832","LB"
"Other Industrial Processes","NH","33","Sullivan","019","Nitrogen Oxides","CAP",".2861524","TON"
"Miscellaneous","NH","33","Sullivan","019","Lead","CAP/HAP",".2716866728","LB"
"Storage & Transport","NH","33","Merrimack","013","Lead","CAP/HAP",".256946412","LB"
"Miscellaneous","NH","33","Coos","007","Lead","CAP/HAP",".25099352158","LB"
"Storage & Transport","NH","33","Cheshire","005","Lead","CAP/HAP",".232141092","LB"
"Storage & Transport","NH","33","Belknap","001","Lead","CAP/HAP",".217168184","LB"
"Miscellaneous","NH","33","Sullivan","019","Sulfur Dioxide","CAP",".210532193753","TON"
"Storage & Transport","NH","33","Grafton","009","Lead","CAP/HAP",".198017838","LB"
"Waste Disposal & Recycling","NH","33","Belknap","001","Ammonia","CAP",".1979835","TON"
"Waste Disposal & Recycling","NH","33","Cheshire","005","Ammonia","CAP",".1484665","TON"
"Waste Disposal & Recycling","NH","33","Coos","007","Ammonia","CAP",".1273415","TON"
"Storage & Transport","NH","33","Coos","007","Lead","CAP/HAP",".105540016","LB"
"Waste Disposal & Recycling","NH","33","Sullivan","019","Ammonia","CAP",".0915135","TON"
"Storage & Transport","NH","33","Strafford","017","Lead","CAP/HAP",".084445808","LB"
"Storage & Transport","NH","33","Sullivan","019","Lead","CAP/HAP",".066638442","LB"
"Fuel Comb. Elec. Util.","NH","33","Hillsborough","011","Volatile Organic Compounds","CAP",".055372","TON"
"Fuel Comb. Elec. Util.","NH","33","Merrimack","013","Ammonia","CAP",".047667935","TON"
"Other Industrial Processes","NH","33","Coos","007","Sulfur Dioxide","CAP",".039205","TON"
"Waste Disposal & Recycling","NH","33","Carroll","003","Ammonia","CAP",".0374335","TON"
"Storage & Transport","NH","33","Carroll","003","Lead","CAP/HAP",".0303018028","LB"
"Other Industrial Processes","NH","33","Rockingham","015","Ammonia","CAP",".0235","TON"
"Other Industrial Processes","NH","33","Rockingham","015","Sulfur Dioxide","CAP",".0141321","TON"
"Solvent Utilization","NH","33","Strafford","017","Ammonia","CAP",".01","TON"
"Other Industrial Processes","NH","33","Sullivan","019","Lead","CAP/HAP","0","LB"
